customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,qty,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchased_product_price_usd,store_chain_name
765,27,103576.0,Groceries,334.44,2021-10-18,46,Houston,Cash,0,334.44,642,54,315.23,Steven Gallagher MD,M,2010,0,84,369,2021-10-16,334.44,AllShop
766,25,126268.0,Electronics,988.24,2020-11-04,20,Houston,Online Transfer,16,830.12,122,67,956.02,Robert Schmidt,M,2002,0,295,990,2020-11-04,988.24,StoreX
767,59,52702.0,Books,522.57,2021-11-02,24,Los Angeles,Cash,14,449.41,342,16,468.99,James Chapman,M,2014,1,135,308,2021-11-02,522.57,FastMart
768,63,74784.0,Home & Kitchen,928.26,2021-12-04,81,San Antonio,Cash,0,928.26,95,61,989.7,Justin Clay,M,2015,0,867,676,2021-12-04,928.26,PrimeDeals
769,29,125045.0,Electronics,961.72,2021-03-06,37,Phoenix,Debit Card,29,682.82,568,24,1083.02,Jason Anderson,M,2012,0,235,479,2021-03-04,961.72,GoMart
770,55,142564.0,Groceries,573.75,2020-09-07,68,Dallas,Debit Card,1,568.01,561,27,599.8,Amber Roberts,F,2002,1,753,290,2020-09-06,573.75,FreshShops
771,36,27532.0,Health & Beauty,399.03,2021-06-14,16,San Diego,Debit Card,10,359.13,987,44,427.92,Christine Lawrence,F,2009,1,222,179,2021-06-11,399.03,ShopNGo
772,27,125184.0,Books,11.05,2022-07-23,83,Philadelphia,Online Transfer,0,11.05,69,42,12.32,Natalie Hernandez,X,2010,0,72,824,2022-07-20,11.05,QuickValue
773,68,42399.0,Books,390.31,2020-10-04,60,Houston,Mobile Payment,0,390.31,379,52,391.93,Zachary Lowe,X,2023,0,733,553,2020-10-04,390.31,ShoppersWorld
774,42,134229.0,Clothing,988.7,2021-05-14,29,Philadelphia,Credit Card,0,988.7,96,98,898.19,Adam Young,M,2008,0,117,783,2021-05-13,988.7,SuperValue
775,33,28930.0,Health & Beauty,982.52,2021-10-23,22,Dallas,Online Transfer,0,982.52,197,61,1107.09,Emily Wade,F,2021,0,399,85,2021-10-20,982.52,MarketHaven
776,40,125865.0,Books,474.72,2022-11-25,97,Houston,Credit Card,7,441.49,765,0,521.93,Kyle Townsend,M,2020,0,649,972,2022-11-24,474.72,EasyBuy
777,35,119802.0,Clothing,822.46,2022-12-08,94,Philadelphia,Credit Card,0,822.46,210,19,844.73,Michelle Baxter,X,2006,0,755,327,2022-12-06,822.46,MegaChoice
778,19,25928.0,Health & Beauty,37.69,2021-12-07,27,Philadelphia,Debit Card,19,30.53,872,73,39.17,Dr. Gregory Miller MD,M,2016,1,94,34,2021-12-03,37.69,ValueHub
779,59,42014.0,Groceries,566.44,2021-12-02,86,Phoenix,Cash,6,532.45,915,34,508.24,Barbara Hall,F,2002,0,960,669,2021-12-02,566.44,ShopWave
780,18,69605.0,Electronics,247.72,2022-01-03,79,Chicago,Mobile Payment,0,247.72,533,13,291.44,Sharon Lin,F,2023,0,683,282,2022-01-03,247.72,FreshBuy
781,24,103353.0,Electronics,524.54,2021-05-01,83,Phoenix,Debit Card,0,524.54,596,2,521.49,Jasmine Smith,F,2007,0,219,549,2021-05-01,524.54,QuickValue
782,58,85069.0,Health & Beauty,157.9,2023-05-15,34,New York,Cash,0,157.9,978,69,181.0,Jamie Holmes,F,1992,1,361,85,2023-05-11,157.9,RetailHaven
783,66,65357.0,Books,348.05,2022-09-01,68,Philadelphia,Cash,3,337.61,417,53,280.84,Victoria White,F,1997,0,622,933,2022-09-01,348.05,FreshShops
784,46,55131.0,Clothing,171.6,2020-10-23,11,Philadelphia,Online Transfer,21,135.56,332,82,138.08,Stephen Schmidt,M,1994,0,923,263,2020-10-20,171.6,PrimeGoods
785,31,41891.0,Electronics,293.76,2022-12-16,36,Houston,Credit Card,7,273.2,860,42,238.36,Ryan Wolfe,M,1994,1,997,132,2022-12-14,293.76,GreatGoods
786,51,77534.0,Clothing,971.86,2022-05-22,43,Houston,Cash,0,971.86,591,23,969.93,Zachary Strong,M,1999,0,161,446,2022-05-19,971.86,FastBuy
787,31,67061.0,Books,179.86,2021-08-31,7,Dallas,Online Transfer,0,179.86,662,84,159.99,Grace Padilla,F,1994,0,62,849,2021-08-29,179.86,SaveMore
788,62,69947.0,Clothing,508.75,2021-06-13,11,Chicago,Debit Card,0,508.75,479,36,551.52,Andrew Shaffer,M,1992,1,930,982,2021-06-10,508.75,PrimeGoods
789,29,126393.0,Health & Beauty,439.32,2022-09-22,35,Phoenix,Online Transfer,21,347.06,222,98,414.8,Sara Morrison,F,1990,1,730,271,2022-09-19,439.32,FreshChoice
790,40,42202.0,Health & Beauty,666.08,2020-07-31,82,San Diego,Debit Card,0,666.08,988,81,668.61,Cheyenne Lewis,X,1993,1,248,948,2020-07-29,666.08,MegaShops
791,57,147630.0,Groceries,499.85,2022-10-27,20,Chicago,Online Transfer,23,384.88,758,22,532.58,Loretta Duran,X,2007,1,263,591,2022-10-24,499.85,StoreX
792,37,95549.0,Groceries,107.24,2022-01-14,65,New York,Debit Card,28,77.21,939,82,106.2,Jeffrey Lee,M,1994,0,171,723,2022-01-12,107.24,HappyStore
793,61,25243.0,Books,50.13,2023-03-04,76,Houston,Cash,0,50.13,252,0,42.41,Eric Gallagher,X,1993,1,957,305,2023-03-04,50.13,ShopZone
794,55,92587.0,Health & Beauty,940.83,2022-08-20,11,New York,Online Transfer,23,724.44,289,38,1120.72,Emily Green,F,2012,1,951,903,2022-08-17,940.83,PrimeGoods
795,19,116262.0,Groceries,915.43,2021-10-05,4,San Diego,Cash,13,796.42,565,78,1067.92,Chris Knox,M,2017,0,719,880,2021-10-01,915.43,ValueMart
796,25,32036.0,Books,979.38,2021-09-06,8,Philadelphia,Cash,0,979.38,350,3,1031.66,Taylor Duke,M,2005,1,352,321,2021-09-04,979.38,EcoShops
797,70,55954.0,Electronics,205.26,2020-12-28,46,San Antonio,Online Transfer,0,205.26,382,9,183.24,Elizabeth Gilmore,F,2014,0,483,32,2020-12-27,205.26,AllShop
798,33,28946.0,Groceries,888.74,2023-04-17,23,Chicago,Online Transfer,6,835.42,687,3,747.75,Jennifer Smith,F,1995,0,761,104,2023-04-13,888.74,AllGoods
799,63,69634.0,Groceries,840.94,2022-11-08,98,San Antonio,Cash,30,588.66,297,49,733.22,Tara Barrett,F,1995,0,77,273,2022-11-05,840.94,AllPrime
800,36,81525.0,Groceries,730.11,2022-01-31,4,Los Angeles,Online Transfer,27,532.98,759,13,618.57,John Le,M,2021,1,227,335,2022-01-29,730.11,ValueMart
801,66,144176.0,Electronics,241.02,2022-12-09,24,San Jose,Online Transfer,6,226.56,748,95,282.15,Cody Jones,M,2018,1,223,413,2022-12-08,241.02,FastMart
802,59,128931.0,Clothing,962.82,2021-06-16,100,Los Angeles,Credit Card,4,924.31,740,63,1148.73,Edward Adams,M,2014,0,411,787,2021-06-13,962.82,RetailX
803,29,74887.0,Books,854.56,2022-08-09,69,New York,Online Transfer,5,811.83,573,77,898.78,Mrs. Sarah Gates MD,F,2010,0,959,987,2022-08-05,854.56,GlobalDeals
804,41,46333.0,Groceries,69.16,2022-07-02,66,Phoenix,Cash,0,69.16,580,78,62.24,Charles Williams,X,1992,1,26,509,2022-07-02,69.16,EasyShop
805,19,43833.0,Health & Beauty,530.39,2021-05-07,4,Dallas,Mobile Payment,0,530.39,129,23,486.83,Nicole Green,F,2001,0,724,198,2021-05-05,530.39,ValueMart
806,64,105751.0,Books,712.94,2022-02-15,25,San Diego,Debit Card,0,712.94,894,91,617.06,Mary Wu,F,2000,0,709,270,2022-02-14,712.94,PrimeBuy
807,31,83589.0,Health & Beauty,566.42,2021-06-24,5,Houston,Online Transfer,0,566.42,171,15,644.03,Adam Roman,M,1995,0,11,38,2021-06-23,566.42,UrbanGoods
808,56,47501.0,Books,842.87,2022-08-19,64,San Jose,Cash,0,842.87,808,58,820.97,James Berg,M,2002,1,152,468,2022-08-18,842.87,TopRetail
809,68,134270.0,Electronics,678.37,2022-12-08,21,New York,Mobile Payment,0,678.37,97,49,603.35,Sara Jensen,F,2011,0,860,592,2022-12-05,678.37,HappyMart
810,53,33396.0,Groceries,550.55,2020-11-03,49,Los Angeles,Mobile Payment,0,550.55,743,12,457.95,Elizabeth Chambers PhD,F,1996,1,655,418,2020-11-03,550.55,UltraStore
811,58,77066.0,Clothing,787.78,2020-11-23,11,San Jose,Online Transfer,17,653.86,456,65,844.82,Joshua Kline,M,2006,1,490,784,2020-11-20,787.78,PrimeGoods
812,36,141531.0,Home & Kitchen,44.54,2022-10-25,58,Philadelphia,Online Transfer,0,44.54,723,83,53.31,Theodore Peterson DDS,M,2006,0,717,497,2022-10-23,44.54,QuickPick
813,36,27914.0,Health & Beauty,133.34,2022-12-25,24,Los Angeles,Debit Card,16,112.01,318,38,137.63,Julian Johnson,M,2014,0,202,57,2022-12-22,133.34,FastMart
814,48,34363.0,Electronics,884.02,2023-06-25,24,Dallas,Cash,11,786.78,849,28,801.83,Christopher Page,M,2019,0,38,431,2023-06-22,884.02,FastMart
815,37,31458.0,Health & Beauty,631.22,2022-06-06,81,Chicago,Debit Card,0,631.22,440,53,560.05,Brett Conway,X,2002,1,564,988,2022-06-02,631.22,PrimeDeals
816,23,71816.0,Electronics,84.2,2021-01-27,75,Los Angeles,Credit Card,0,84.2,418,90,75.07,Melanie Brown,F,1994,0,74,817,2021-01-26,84.2,GoShop
817,69,87867.0,Home & Kitchen,962.33,2022-08-15,61,Chicago,Credit Card,0,962.33,745,33,780.22,Summer Flores,F,1999,0,836,227,2022-08-11,962.33,MaxMart
818,55,35927.0,Home & Kitchen,527.27,2022-07-29,93,Philadelphia,Cash,0,527.27,264,42,574.23,Lisa Maxwell,F,2010,1,225,540,2022-07-25,527.27,CityShop
819,57,114592.0,Electronics,376.81,2021-07-24,84,San Diego,Credit Card,13,327.82,413,46,436.72,Michael Buchanan,M,2010,0,429,323,2021-07-21,376.81,RetailMax
820,55,47295.0,Home & Kitchen,620.0,2020-10-15,87,Phoenix,Cash,0,620.0,131,71,670.67,Karen Phillips,F,2016,0,928,920,2020-10-13,620.0,FreshCart
821,29,42302.0,Groceries,49.98,2022-11-01,79,New York,Mobile Payment,0,49.98,738,96,43.96,Brian Davis,M,2016,1,213,635,2022-11-01,49.98,FreshBuy
822,50,96298.0,Clothing,901.7,2021-10-17,79,Los Angeles,Credit Card,0,901.7,923,7,731.03,Samuel Mullen,M,2003,0,598,235,2021-10-15,901.7,FreshBuy
823,56,101657.0,Clothing,266.9,2022-09-23,55,Chicago,Online Transfer,2,261.56,750,49,266.98,Terri Perkins,F,1991,1,712,718,2022-09-20,266.9,NextBuy
824,58,69737.0,Electronics,270.91,2022-04-28,87,Los Angeles,Online Transfer,0,270.91,120,21,291.01,Kristen Meyer MD,F,2019,0,815,480,2022-04-25,270.91,FreshCart
825,36,41090.0,Books,292.31,2021-02-14,4,Los Angeles,Cash,24,222.16,408,73,293.65,Amanda Smith,F,2021,1,880,143,2021-02-11,292.31,ValueMart
826,25,90545.0,Books,304.23,2020-12-05,34,Houston,Debit Card,0,304.23,558,44,291.23,Heather Park,F,1991,1,180,484,2020-12-01,304.23,RetailHaven
827,43,61298.0,Books,232.37,2023-05-08,79,Dallas,Debit Card,0,232.37,437,11,189.28,Elizabeth Doyle,F,1993,0,958,917,2023-05-06,232.37,FreshBuy
828,67,47878.0,Groceries,185.53,2021-09-20,4,New York,Mobile Payment,1,183.67,269,2,196.93,Richard Brown,X,2014,0,580,63,2021-09-16,185.53,ValueMart
829,35,41998.0,Groceries,231.22,2022-11-12,47,Los Angeles,Debit Card,26,171.1,854,6,273.61,Amanda Cooper,F,2010,1,191,751,2022-11-09,231.22,BuySmart
830,33,53086.0,Home & Kitchen,218.06,2021-02-25,83,Dallas,Online Transfer,0,218.06,567,72,187.77,Stephanie Stevens,F,1996,1,627,527,2021-02-24,218.06,QuickValue
831,19,110682.0,Electronics,550.93,2022-12-08,95,Phoenix,Online Transfer,6,517.87,333,88,604.62,Zachary Jenkins,M,2016,1,570,255,2022-12-04,550.93,QuickGoods
832,20,77603.0,Clothing,564.7,2021-08-19,6,San Jose,Online Transfer,0,564.7,110,92,667.2,Michael Garrett,M,2020,1,104,762,2021-08-18,564.7,MegaStore
833,21,146522.0,Health & Beauty,614.34,2021-08-05,72,Los Angeles,Debit Card,10,552.91,603,27,583.32,Cameron Taylor,M,2011,0,710,937,2021-08-01,614.34,RetailPrime
834,41,77513.0,Groceries,514.17,2022-10-13,57,Dallas,Debit Card,11,457.61,280,24,547.89,David Vance,M,2006,0,51,764,2022-10-12,514.17,ValueWave
835,64,28547.0,Home & Kitchen,709.68,2023-04-05,59,San Diego,Mobile Payment,27,518.07,584,41,754.31,Hannah Riggs,X,2011,1,577,28,2023-04-03,709.68,PrimeCart
836,46,36542.0,Groceries,779.18,2023-01-04,72,Dallas,Online Transfer,0,779.18,339,14,780.58,Jack Collins,M,2016,1,50,175,2023-01-04,779.18,RetailPrime
837,38,115833.0,Clothing,152.98,2022-05-08,96,Phoenix,Credit Card,0,152.98,919,25,135.89,Lynn Lloyd,F,2021,1,86,139,2022-05-07,152.98,BestBuyers
838,39,99894.0,Groceries,672.49,2021-03-01,27,San Antonio,Debit Card,0,672.49,336,17,773.78,Monica Shannon,F,2005,0,400,570,2021-03-01,672.49,ValueHub
839,53,84453.0,Home & Kitchen,202.97,2022-04-22,58,Chicago,Debit Card,18,166.44,407,45,191.74,David Mcpherson,X,1994,0,31,606,2022-04-18,202.97,QuickPick
840,26,52858.0,Health & Beauty,339.54,2020-12-03,19,Philadelphia,Cash,0,339.54,901,47,393.77,Lawrence Becker,X,2017,1,480,89,2020-12-03,339.54,FreshDeals
841,62,76907.0,Health & Beauty,851.49,2021-03-15,3,New York,Credit Card,0,851.49,235,14,686.9,Shawn Edwards,M,2016,1,729,106,2021-03-13,851.49,FreshMarket
842,37,41007.0,Health & Beauty,649.09,2020-08-14,56,Philadelphia,Debit Card,0,649.09,153,65,580.21,Tyler Parks,M,2021,0,64,469,2020-08-10,649.09,ShopPrime
843,29,79345.0,Health & Beauty,984.9,2021-06-27,96,Houston,Online Transfer,13,856.86,955,86,1047.06,Matthew Good,M,2014,0,418,515,2021-06-25,984.9,BestBuyers
844,34,115794.0,Home & Kitchen,178.32,2021-11-24,72,San Jose,Credit Card,0,178.32,258,85,156.48,Katie Henderson,F,2018,1,666,955,2021-11-21,178.32,RetailPrime
845,47,91187.0,Health & Beauty,72.94,2023-05-13,81,San Antonio,Debit Card,0,72.94,757,28,64.06,Jennifer Phillips,F,2015,1,979,85,2023-05-09,72.94,PrimeDeals
846,54,56097.0,Health & Beauty,554.6,2022-04-07,37,Houston,Debit Card,15,471.41,645,3,493.64,Tracy Ball,X,1991,1,340,576,2022-04-06,554.6,GoMart
847,57,102647.0,Groceries,973.25,2022-08-02,11,Los Angeles,Credit Card,0,973.25,608,46,861.85,Richard Harris,M,2005,1,596,570,2022-08-02,973.25,PrimeGoods
848,32,112780.0,Books,937.61,2023-04-27,56,Phoenix,Mobile Payment,0,937.61,1000,17,1075.53,Vicki Alvarado,X,2002,0,821,621,2023-04-24,937.61,ShopPrime
849,44,50756.0,Home & Kitchen,166.86,2023-03-13,46,San Antonio,Cash,0,166.86,63,85,142.23,Heather Robinson,F,2014,1,689,713,2023-03-11,166.86,AllShop
850,32,112703.0,Electronics,82.61,2023-04-29,92,Dallas,Cash,13,71.87,66,51,97.35,Emily Oliver,F,2002,0,908,649,2023-04-28,82.61,SmartCart
851,39,107674.0,Groceries,11.27,2020-09-09,76,San Diego,Debit Card,8,10.37,847,87,9.86,Robert Roman,X,1996,0,646,424,2020-09-07,11.27,ShopZone
852,52,108178.0,Clothing,113.58,2023-02-28,92,San Antonio,Mobile Payment,25,85.19,911,50,119.07,Craig Tate,M,1997,0,991,324,2023-02-25,113.58,SmartCart
853,24,146103.0,Books,320.68,2021-12-07,76,San Jose,Mobile Payment,0,320.68,772,38,343.05,Amber Robinson,F,1996,0,626,941,2021-12-04,320.68,ShopZone
854,64,63399.0,Clothing,79.98,2021-07-13,51,Los Angeles,Debit Card,11,71.18,438,66,66.01,Patrick Cook,M,2023,1,484,839,2021-07-11,79.98,ExpressMart
855,59,32118.0,Health & Beauty,629.33,2023-04-06,89,Dallas,Credit Card,5,597.86,250,67,510.08,Ryan Baldwin,X,1995,0,498,142,2023-04-02,629.33,MarketPrime
856,55,144484.0,Groceries,205.06,2021-05-16,12,Houston,Mobile Payment,14,176.35,74,91,164.43,Mr. Robert Johnson PhD,M,2016,1,390,796,2021-05-14,205.06,BigDeal
857,32,62441.0,Health & Beauty,750.21,2021-01-30,86,Chicago,Cash,0,750.21,312,50,793.47,Brian Reed,M,1998,1,842,605,2021-01-27,750.21,ShopWave
858,44,131297.0,Clothing,566.39,2022-01-27,18,Chicago,Online Transfer,24,430.46,152,87,625.22,Zachary Townsend,M,1990,0,475,324,2022-01-26,566.39,RetailRush
859,69,76171.0,Groceries,243.44,2022-04-04,36,Los Angeles,Mobile Payment,16,204.49,198,13,283.17,Bryan Williams,M,1991,0,954,276,2022-04-04,243.44,GreatGoods
860,42,99540.0,Clothing,376.7,2023-06-06,38,New York,Online Transfer,0,376.7,429,20,308.39,Helen Gross,F,2017,0,927,803,2023-06-02,376.7,MegaBuy
861,56,47860.0,Clothing,229.33,2020-12-08,62,Dallas,Cash,0,229.33,66,36,186.92,Shane Moore,M,2023,0,468,964,2020-12-05,229.33,AllMart
862,43,86214.0,Home & Kitchen,458.8,2021-12-18,70,San Antonio,Cash,14,394.57,171,65,432.77,Kristie James,F,2004,0,848,866,2021-12-16,458.8,FastChoice
863,50,51595.0,Electronics,762.01,2022-09-13,46,Chicago,Cash,0,762.01,374,59,774.03,Troy Williams,M,2008,0,245,431,2022-09-10,762.01,AllShop
864,25,117836.0,Books,924.4,2020-10-10,30,Chicago,Debit Card,0,924.4,276,67,878.65,Nicholas Rodriguez,M,2007,0,28,767,2020-10-06,924.4,BigBasket
865,47,55737.0,Groceries,294.02,2023-01-08,2,Philadelphia,Online Transfer,0,294.02,89,85,271.27,Max Robbins,M,2012,0,910,437,2023-01-06,294.02,QuickBuy
866,24,119203.0,Clothing,992.78,2023-05-22,38,Dallas,Credit Card,0,992.78,960,57,1059.5,Melinda Jacobs,X,2003,1,662,973,2023-05-21,992.78,MegaBuy
867,22,135630.0,Home & Kitchen,922.65,2021-11-23,50,Los Angeles,Credit Card,0,922.65,640,31,840.86,Michael Tran,M,2012,0,782,868,2021-11-20,922.65,TotalMart
868,32,107335.0,Books,810.82,2023-04-02,96,Philadelphia,Debit Card,12,713.52,440,91,688.56,Fred Lopez DVM,M,1996,1,605,377,2023-04-02,810.82,BestBuyers
869,66,103560.0,Health & Beauty,319.38,2022-06-29,20,Houston,Online Transfer,9,290.64,341,38,300.16,Kerry Lynch,M,2002,0,872,994,2022-06-26,319.38,StoreX
870,53,140429.0,Groceries,333.66,2020-11-27,30,San Jose,Mobile Payment,1,330.32,367,69,373.1,Scott Harper,X,2023,1,750,429,2020-11-25,333.66,BigBasket
871,27,119638.0,Groceries,55.5,2021-02-01,14,San Jose,Online Transfer,25,41.62,722,71,49.08,Dustin Ramos,M,1993,0,955,287,2021-02-01,55.5,CityMart
872,40,76232.0,Electronics,969.47,2022-01-17,62,Philadelphia,Mobile Payment,8,891.91,355,33,1105.17,Hector Nelson MD,X,1994,0,257,818,2022-01-14,969.47,AllMart
873,60,127310.0,Clothing,172.4,2021-10-20,73,San Diego,Mobile Payment,0,172.4,303,70,148.01,Jennifer Thomas,F,2019,0,87,49,2021-10-19,172.4,MegaDeal
874,68,64459.0,Groceries,784.19,2021-09-10,78,Phoenix,Credit Card,17,650.88,439,99,721.62,Allison Hunter,F,2010,0,846,264,2021-09-08,784.19,SuperZone
875,70,122971.0,Electronics,97.68,2023-05-12,67,San Jose,Credit Card,11,86.94,881,100,79.94,Jerry Parrish,M,2020,0,760,580,2023-05-08,97.68,QuickCart
876,28,89059.0,Electronics,194.61,2022-09-29,74,Chicago,Debit Card,0,194.61,169,1,169.95,Kurt Jackson,X,2004,0,481,520,2022-09-27,194.61,SaveShop
877,51,35151.0,Books,594.25,2022-05-08,25,Phoenix,Online Transfer,8,546.71,710,51,686.48,Kimberly Chapman,F,1998,0,565,236,2022-05-07,594.25,PrimeBuy
878,35,50086.0,Books,179.83,2021-07-20,94,New York,Debit Card,5,170.84,824,24,191.94,Peter Moon,M,2019,0,574,828,2021-07-16,179.83,MegaChoice
879,52,77213.0,Electronics,291.49,2021-04-09,69,Chicago,Debit Card,0,291.49,338,2,332.41,Paul Kennedy,M,2008,1,678,262,2021-04-07,291.49,GlobalDeals
880,66,59643.0,Groceries,69.71,2021-01-03,32,Chicago,Credit Card,0,69.71,681,73,73.09,William Jones,M,2005,0,457,978,2021-01-03,69.71,QuickShop
881,32,146709.0,Books,937.01,2021-02-25,4,San Jose,Cash,24,712.13,481,18,915.36,Joseph Lewis,M,2013,0,121,4,2021-02-24,937.01,ValueMart
882,39,146086.0,Home & Kitchen,699.89,2022-03-25,15,Chicago,Credit Card,20,559.91,272,6,776.65,Laura Smith,F,2021,0,931,491,2022-03-24,699.89,EasyCart
883,44,137071.0,Clothing,387.97,2021-05-27,30,Los Angeles,Online Transfer,0,387.97,810,97,443.37,Brandon Huff,M,2009,1,422,70,2021-05-24,387.97,BigBasket
884,65,139704.0,Home & Kitchen,371.98,2023-05-13,97,Los Angeles,Debit Card,11,331.06,183,87,411.91,Natasha Alvarez,F,1991,1,803,550,2023-05-10,371.98,EasyBuy
885,47,126825.0,Home & Kitchen,975.58,2021-10-03,59,Philadelphia,Online Transfer,2,956.07,250,99,821.15,Heather Gray,F,1993,1,73,135,2021-10-03,975.58,PrimeCart
886,50,49783.0,Electronics,669.68,2022-09-07,98,San Jose,Online Transfer,4,642.89,256,34,538.61,Jaime Clarke,F,1991,1,101,899,2022-09-06,669.68,AllPrime
887,25,67952.0,Groceries,795.57,2021-09-24,26,San Jose,Mobile Payment,0,795.57,230,8,802.95,Debra Patrick,F,2007,0,320,981,2021-09-23,795.57,SmartBuy
888,47,148785.0,Clothing,852.53,2021-05-11,26,Dallas,Cash,0,852.53,288,43,911.1,Christopher Russell,M,2013,1,12,664,2021-05-10,852.53,SmartBuy
889,27,37547.0,Groceries,788.31,2022-12-07,87,Los Angeles,Cash,0,788.31,387,84,643.54,John Chaney,M,2019,1,725,630,2022-12-03,788.31,FreshCart
890,42,79427.0,Electronics,144.02,2023-04-14,21,Houston,Cash,24,109.46,318,71,140.82,Margaret Hansen,F,1995,0,297,877,2023-04-12,144.02,HappyMart
891,69,123515.0,Home & Kitchen,742.09,2022-08-22,34,Dallas,Mobile Payment,1,734.67,187,23,675.14,David Woods,M,2017,0,363,942,2022-08-18,742.09,RetailHaven
892,53,61620.0,Health & Beauty,358.87,2022-01-13,86,Dallas,Mobile Payment,0,358.87,628,39,289.56,Andrea Frazier,F,2002,0,981,893,2022-01-12,358.87,ShopWave
893,34,86386.0,Health & Beauty,405.76,2022-01-08,1,San Antonio,Cash,0,405.76,315,39,350.78,Brian Williams,M,2023,1,199,277,2022-01-05,405.76,ShopEase
894,63,38040.0,Electronics,387.97,2020-09-05,53,Dallas,Debit Card,22,302.62,190,6,417.68,Tiffany Massey,F,2005,1,41,579,2020-09-04,387.97,SuperSavings
895,40,32237.0,Groceries,618.76,2023-02-14,34,Houston,Cash,0,618.76,68,95,514.48,Kathleen Ponce,F,1991,0,674,92,2023-02-11,618.76,RetailHaven
896,67,86752.0,Groceries,266.5,2022-05-21,16,Houston,Cash,9,242.51,240,39,232.68,Kristen Clark,F,2006,1,142,278,2022-05-18,266.5,ShopNGo
897,53,126002.0,Home & Kitchen,126.92,2020-07-30,94,San Diego,Debit Card,0,126.92,632,91,126.75,Laura Miller,F,1990,0,138,600,2020-07-28,126.92,MegaChoice
898,44,25878.0,Electronics,636.02,2020-08-18,35,Chicago,Online Transfer,0,636.02,712,96,753.81,Jeremy Kirk,M,1994,0,165,613,2020-08-17,636.02,FreshChoice
899,20,92690.0,Electronics,964.4,2022-04-17,12,Houston,Mobile Payment,15,819.74,970,84,1116.5,Charles Morrison,M,2016,0,424,97,2022-04-14,964.4,BigDeal
900,65,108947.0,Electronics,298.4,2021-07-06,82,San Jose,Cash,1,295.42,63,98,333.72,Keith Walker,M,2008,1,305,712,2021-07-02,298.4,MegaShops
901,66,61661.0,Books,803.59,2023-04-13,59,Houston,Credit Card,6,755.37,553,23,664.34,Crystal Good,F,1994,0,919,914,2023-04-12,803.59,PrimeCart
902,66,34813.0,Groceries,370.49,2022-05-05,1,Dallas,Online Transfer,0,370.49,788,3,369.41,Jeffrey Jackson,M,1991,1,401,111,2022-05-02,370.49,ShopEase
903,40,67230.0,Groceries,237.4,2020-12-14,11,Phoenix,Debit Card,0,237.4,562,17,255.31,Nicole Barnes,F,2001,1,439,669,2020-12-12,237.4,PrimeGoods
904,54,44146.0,Health & Beauty,558.84,2023-05-18,86,San Diego,Mobile Payment,25,419.13,788,36,614.77,Roger Mooney,M,2019,0,437,394,2023-05-15,558.84,ShopWave
905,52,124247.0,Home & Kitchen,569.31,2021-09-20,3,Los Angeles,Credit Card,2,557.92,559,36,637.54,Donald Anderson,M,1993,1,176,507,2021-09-16,569.31,FreshMarket
906,57,48646.0,Groceries,217.92,2021-12-08,60,San Diego,Credit Card,0,217.92,280,32,199.04,Jennifer Rivera,F,2021,0,647,627,2021-12-05,217.92,ShoppersWorld
907,69,54354.0,Clothing,527.65,2021-05-22,65,Chicago,Credit Card,2,517.1,412,24,426.15,Kaitlin Johnson,F,1996,1,703,51,2021-05-20,527.65,HappyStore
908,47,86302.0,Clothing,447.8,2021-07-30,28,Los Angeles,Mobile Payment,1,443.32,341,89,428.14,Jaime Washington,M,2012,0,262,137,2021-07-26,447.8,MegaMart
909,21,137148.0,Electronics,918.12,2021-05-05,46,Phoenix,Debit Card,17,762.04,975,17,788.3,Christina Zamora,F,2003,1,410,901,2021-05-03,918.12,AllShop
910,33,66012.0,Home & Kitchen,40.05,2021-05-29,8,San Jose,Mobile Payment,0,40.05,237,2,39.6,Rachel Nichols,F,1996,1,592,318,2021-05-26,40.05,EcoShops
911,46,77020.0,Electronics,334.2,2021-05-10,3,Phoenix,Mobile Payment,4,320.83,555,79,346.92,Edward Nichols,M,2005,1,560,129,2021-05-09,334.2,FreshMarket
912,43,100001.0,Electronics,904.79,2022-08-26,83,Los Angeles,Cash,0,904.79,861,47,1068.98,George Ramirez,M,1999,1,139,810,2022-08-25,904.79,QuickValue
913,50,74298.0,Clothing,115.97,2023-03-30,97,Phoenix,Mobile Payment,0,115.97,881,40,114.24,Emily Vazquez,F,2015,0,870,607,2023-03-27,115.97,EasyBuy
914,57,126618.0,Home & Kitchen,425.67,2022-04-05,53,Los Angeles,Debit Card,0,425.67,957,64,446.01,Thomas Mendoza,M,1993,1,897,28,2022-04-03,425.67,SuperSavings
915,22,106442.0,Books,877.77,2022-11-18,34,San Jose,Mobile Payment,0,877.77,853,77,879.6,Kyle Hansen,M,2000,0,446,216,2022-11-15,877.77,RetailHaven
916,18,121242.0,Clothing,850.29,2021-03-29,86,Phoenix,Debit Card,29,603.71,189,62,940.76,Jessica Golden,F,2002,1,631,449,2021-03-27,850.29,ShopWave
917,42,26394.0,Electronics,267.19,2021-12-04,59,Los Angeles,Online Transfer,0,267.19,577,82,229.93,Gregory Medina,X,1994,0,701,536,2021-12-04,267.19,PrimeCart
